id_pedido,data_registro,cliente_nome,filial_origem,tipo_veiculo,valor_frete,distancia_km,tempo_estimado_horas,tempo_realizado_horas,status_pedido,motivo_ocorrencia,custo_combustivel
PED-101076,2026-01-30 15:20:00,Cliente 33,Filial Curitiba - HQ,Médio,1836.79,118.4,37.6,34.65687867331219,Entregue,,1752.36
PED-101077,2026-06-05 23:25:00,Cliente 105,Filial Campo Largo,Leve (VUC),4144.02,180.4,22.9,20.719043128759118,Entregue,,562.55
PED-101078,2026-02-03 08:50:00,Cliente 74,Filial Curitiba - HQ,Leve (VUC),0.0,857.8,44.1,,Cancelado,Avarias no Veículo,2092.7
PED-101079,2026-03-23 10:56:00,Cliente 82,Filial Campo Largo,Médio,2535.14,46.0,38.1,36.30385659808724,Entregue,,2563.97
PED-101080,2026-01-23 15:21:00,Cliente 19,Filial Paranaguá,Médio,0.0,109.1,15.5,,Cancelado,Erro de Carga,1802.55
PED-101081,2026-01-17 04:43:00,Cliente 71,Filial Curitiba - HQ,Semipesado,3573.02,1133.6,45.6,52.58711847684383,Atrasado,Problema Mecânico,1031.32
PED-101082,2026-05-19 14:26:00,Cliente 57,Filial Curitiba - HQ,Médio,0.0,109.6,46.2,,Cancelado,Cancelado pelo Cliente,539.9
PED-101083,2026-02-02 19:15:00,Cliente 147,Filial Paranaguá,Semipesado,5638.4,649.6,20.5,26.858161189934968,Atrasado,Endereço Não Encontrado,243.5
PED-101084,2026-03-07 02:39:00,Cliente 79,Filial Curitiba - HQ,Semipesado,5175.17,774.7,31.6,28.646415003929274,Entregue,,2249.05
PED-101085,2026-06-05 14:38:00,Cliente 42,Filial Curitiba - HQ,Semipesado,0.0,1150.7,39.3,,Cancelado,Cancelado pelo Cliente,1959.74
PED-101086,2026-05-28 00:07:00,Cliente 116,Filial São Paulo,Semipesado,512.81,1080.8,39.4,39.53418890606268,Entregue,,1533.59
PED-101087,2026-03-28 02:03:00,Cliente 4,Filial Paranaguá,Semipesado,2883.85,534.4,1.7,1.0,Entregue,,485.59
PED-101088,2026-06-02 14:37:00,Cliente 4,Filial São Paulo,Semipesado,6192.34,1131.2,30.6,29.50271795756379,Entregue,,779.67
PED-101089,2026-05-23 20:34:00,Cliente 5,Filial Paranaguá,Médio,3217.2,524.4,46.8,47.45748465502509,Entregue,,2482.48
PED-101090,2026-02-26 20:52:00,Cliente 41,Filial Campo Largo,Médio,0.0,807.2,11.9,,Cancelado,Erro de Carga,1543.58
PED-101091,2026-02-15 19:13:00,Cliente 108,Filial Paranaguá,Pesado (Tratocaminhão),1933.18,318.9,38.4,36.80650682383618,Entregue,,2895.93
PED-101092,2026-05-25 06:08:00,Cliente 87,Filial Paranaguá,Médio,6911.0,767.6,26.1,26.05810060461799,Entregue,,2999.92
PED-101093,2026-04-09 12:14:00,Cliente 104,Filial São Paulo,Leve (VUC),6962.19,650.4,11.4,12.09474102083326,Entregue,,2441.98
PED-101094,2026-04-25 00:05:00,Cliente 117,Filial Curitiba - HQ,Pesado (Tratocaminhão),1522.49,732.1,3.4,4.122958094678989,Entregue,,922.91
PED-101095,2026-05-31 01:55:00,Cliente 101,Filial Paranaguá,Médio,5569.11,822.4,36.7,35.25628767651498,Entregue,,847.12
PED-101096,2026-02-15 05:13:00,Cliente 75,Filial Curitiba - HQ,Leve (VUC),1026.67,216.4,15.9,13.086685586764823,Entregue,,910.18
PED-101097,2026-04-10 20:07:00,Cliente 75,Filial Paranaguá,Médio,4689.83,368.5,18.7,16.918887289000878,Entregue,,2963.0
PED-101098,2026-02-04 18:29:00,Cliente 13,Filial São Paulo,Semipesado,1750.58,886.1,23.8,21.877495331518137,Entregue,,1138.95
PED-101099,2026-03-19 19:48:00,Cliente 142,Filial Paranaguá,Pesado (Tratocaminhão),1519.94,205.0,24.8,24.482798657391818,Entregue,,2178.05
PED-101100,2026-01-25 07:23:00,Cliente 25,Filial Campo Largo,Semipesado,528.84,419.6,10.7,9.355845774755082,Entregue,,2885.25
PED-101101,2026-01-14 05:22:00,Cliente 115,Filial Paranaguá,Pesado (Tratocaminhão),7086.0,803.1,32.5,32.23360005460858,Entregue,,2494.87
PED-101102,2026-05-30 15:56:00,Cliente 82,Filial Paranaguá,Pesado (Tratocaminhão),6304.77,1125.8,33.5,44.516657470556,Atrasado,Trânsito Intenso,1873.29
PED-101103,2026-03-24 13:50:00,Cliente 10,Filial Curitiba - HQ,Semipesado,1042.33,99.6,7.7,6.499173276662097,Entregue,,673.1
PED-101104,2026-05-11 09:18:00,Cliente 50,Filial Curitiba - HQ,Pesado (Tratocaminhão),0.0,624.7,26.0,,Cancelado,Erro de Carga,689.83
PED-101105,2026-01-28 19:44:00,Cliente 142,Filial Campo Largo,Pesado (Tratocaminhão),2130.29,107.5,29.6,38.908448356484456,Atrasado,Atraso no Carregamento,1578.78
PED-101106,2026-03-12 13:08:00,Cliente 15,Filial Paranaguá,Médio,2348.11,461.2,9.8,10.655242810925346,Entregue,,2865.44
PED-101107,2026-05-04 22:56:00,Cliente 16,Filial Curitiba - HQ,Leve (VUC),6619.19,218.7,43.0,40.60279621225501,Entregue,,2732.58
PED-101108,2026-01-19 14:51:00,Cliente 2,Filial Paranaguá,Semipesado,1300.28,782.8,23.7,24.628452233572396,Entregue,,665.34
PED-101109,2026-05-22 23:37:00,Cliente 30,Filial São Paulo,Médio,4710.43,911.8,6.4,5.031260039480236,Entregue,,1005.62
PED-101110,2026-03-02 03:39:00,Cliente 82,Filial São Paulo,Médio,3308.79,304.3,16.7,17.275466856370567,Entregue,,1848.67
PED-101111,2026-01-30 08:32:00,Cliente 31,Filial Campo Largo,Semipesado,1835.6,858.3,23.4,24.369768634423348,Entregue,,1536.81
PED-101112,2026-04-30 19:24:00,Cliente 77,Filial São Paulo,Pesado (Tratocaminhão),3663.43,541.7,1.5,6.061504422614047,Atrasado,Clima Adverso,534.22
PED-101113,2026-05-22 10:52:00,Cliente 148,Filial Curitiba - HQ,Semipesado,7083.43,347.5,2.5,1.3347238875899343,Entregue,,1234.06
PED-101114,2026-03-19 08:03:00,Cliente 114,Filial Curitiba - HQ,Leve (VUC),5971.27,632.8,3.6,1.0,Entregue,,2873.2
PED-101115,2026-03-09 07:01:00,Cliente 35,Filial Campo Largo,Leve (VUC),1424.78,461.8,26.3,24.78667357349419,Entregue,,2864.04
PED-101116,2026-04-15 13:21:00,Cliente 23,Filial Paranaguá,Semipesado,6446.01,283.7,16.8,20.34736161006228,Atrasado,Atraso no Carregamento,1766.39
PED-101117,2026-04-30 22:15:00,Cliente 106,Filial Curitiba - HQ,Médio,7062.08,910.6,43.0,46.81447197249466,Atrasado,Problema Mecânico,1978.73
PED-101118,2026-03-03 16:47:00,Cliente 97,Filial São Paulo,Semipesado,2438.75,959.1,27.3,27.899160183559626,Entregue,,821.34
PED-101119,2026-06-07 11:34:00,Cliente 115,Filial Curitiba - HQ,Leve (VUC),0.0,962.4,36.7,,Cancelado,Avarias no Veículo,2277.47
PED-101120,2026-01-11 13:49:00,Cliente 100,Filial Campo Largo,Semipesado,1384.17,464.7,33.3,31.95715113574577,Entregue,,346.99
PED-101121,2026-05-29 04:47:00,Cliente 55,Filial São Paulo,Pesado (Tratocaminhão),0.0,211.7,25.5,,Cancelado,Erro de Carga,817.91
PED-101122,2026-01-20 04:02:00,Cliente 8,Filial São Paulo,Semipesado,5211.99,1010.1,36.0,35.65183295315177,Entregue,,216.47
PED-101123,2026-05-17 03:34:00,Cliente 59,Filial São Paulo,Médio,2405.09,401.8,26.6,24.689442056500226,Entregue,,1279.96
PED-101124,2026-03-06 07:44:00,Cliente 128,Filial Campo Largo,Pesado (Tratocaminhão),547.78,900.2,19.1,18.913317822853017,Entregue,,2580.73
PED-101125,2026-03-28 14:39:00,Cliente 32,Filial Campo Largo,Leve (VUC),0.0,982.8,21.5,,Cancelado,Avarias no Veículo,2951.02
PED-101126,2026-03-17 21:11:00,Cliente 93,Filial Paranaguá,Semipesado,3672.22,924.1,40.4,43.05324018651035,Atrasado,Atraso no Carregamento,2069.72
PED-101127,2026-02-16 14:40:00,Cliente 7,Filial Paranaguá,Médio,4464.49,473.9,27.5,38.20403427186231,Atrasado,Endereço Não Encontrado,2285.63
PED-101128,2026-05-27 19:28:00,Cliente 2,Filial Paranaguá,Médio,5286.78,1126.2,18.7,18.174096832137412,Entregue,,935.7
PED-101129,2026-05-30 07:20:00,Cliente 85,Filial Campo Largo,Leve (VUC),932.49,795.6,9.4,20.27869791728822,Atrasado,Atraso no Carregamento,1656.93
PED-101130,2026-02-20 05:19:00,Cliente 134,Filial São Paulo,Semipesado,0.0,695.1,24.3,,Cancelado,Avarias no Veículo,2262.42
PED-101131,2026-06-06 18:03:00,Cliente 106,Filial São Paulo,Médio,2364.54,840.5,12.9,10.4598287685804,Entregue,,1592.37
PED-101132,2026-02-24 06:27:00,Cliente 36,Filial Curitiba - HQ,Pesado (Tratocaminhão),7135.79,63.2,45.9,45.0170932057182,Entregue,,447.93
PED-101133,2026-01-28 03:21:00,Cliente 45,Filial Paranaguá,Semipesado,3019.29,474.7,24.1,23.159069944770685,Entregue,,2274.42
PED-101134,2026-03-17 12:02:00,Cliente 42,Filial São Paulo,Leve (VUC),1200.87,1058.6,1.4,6.665190057225427,Atrasado,Problema Mecânico,814.78
PED-101135,2026-03-27 11:01:00,Cliente 53,Filial São Paulo,Pesado (Tratocaminhão),790.44,201.7,5.4,15.936410135304117,Atrasado,Problema Mecânico,473.55
PED-101136,2026-04-01 22:40:00,Cliente 110,Filial São Paulo,Semipesado,2357.84,503.1,14.4,11.746399150572072,Entregue,,1538.56
PED-101137,2026-01-01 07:22:00,Cliente 9,Filial São Paulo,Médio,1752.15,492.2,5.3,5.923076681091924,Entregue,,408.91
PED-101138,2026-01-06 21:24:00,Cliente 87,Filial Campo Largo,Leve (VUC),0.0,433.7,43.0,,Cancelado,Avarias no Veículo,1962.44
PED-101139,2026-05-25 11:05:00,Cliente 114,Filial Paranaguá,Leve (VUC),6428.77,679.2,41.2,45.760292118374366,Atrasado,Endereço Não Encontrado,1993.33
PED-101140,2026-01-27 07:18:00,Cliente 75,Filial São Paulo,Semipesado,2687.91,1195.5,46.6,44.49208986021061,Entregue,,918.77
PED-101141,2026-05-04 09:00:00,Cliente 130,Filial São Paulo,Leve (VUC),4544.54,314.5,34.2,36.68416448829688,Atrasado,Clima Adverso,2900.7
PED-101142,2026-04-03 12:48:00,Cliente 11,Filial São Paulo,Pesado (Tratocaminhão),0.0,848.9,31.3,,Cancelado,Cancelado pelo Cliente,2508.46
PED-101143,2026-04-09 07:13:00,Cliente 50,Filial São Paulo,Semipesado,3289.41,912.0,44.4,43.371555610949954,Entregue,,506.84
PED-101144,2026-02-04 15:44:00,Cliente 122,Filial Curitiba - HQ,Pesado (Tratocaminhão),964.28,705.6,45.5,46.487202994553925,Entregue,,2295.83
PED-101145,2026-03-25 23:48:00,Cliente 143,Filial São Paulo,Leve (VUC),2104.29,126.0,42.2,49.06765327412113,Atrasado,Trânsito Intenso,1188.61
PED-101146,2026-05-21 05:48:00,Cliente 75,Filial São Paulo,Leve (VUC),0.0,691.1,41.5,,Cancelado,Avarias no Veículo,2300.81
PED-101147,2026-02-15 16:07:00,Cliente 31,Filial São Paulo,Leve (VUC),6271.36,1144.6,32.6,31.46707866954359,Entregue,,2442.23
PED-101148,2026-02-12 19:59:00,Cliente 92,Filial Curitiba - HQ,Pesado (Tratocaminhão),1105.73,417.1,1.1,1.0,Entregue,,623.86
PED-101149,2026-04-07 06:20:00,Cliente 92,Filial Campo Largo,Leve (VUC),0.0,771.2,21.2,,Cancelado,Cancelado pelo Cliente,2053.16
PED-101150,2026-03-03 09:42:00,Cliente 75,Filial Curitiba - HQ,Semipesado,5884.16,1151.7,30.9,30.304013495040262,Entregue,,2615.64
PED-101151,2026-02-23 08:08:00,Cliente 92,Filial São Paulo,Médio,3901.29,959.6,26.7,24.883768996492424,Entregue,,1105.45
PED-101152,2026-03-29 04:48:00,Cliente 129,Filial Campo Largo,Semipesado,5819.77,829.1,39.6,37.81751912493641,Entregue,,424.92
PED-101153,2026-02-10 16:23:00,Cliente 42,Filial São Paulo,Médio,1977.65,1165.7,39.5,45.62105660673512,Atrasado,Trânsito Intenso,276.35
PED-101154,2026-01-21 18:58:00,Cliente 110,Filial Campo Largo,Leve (VUC),7168.89,213.0,29.1,32.94065389499135,Atrasado,Trânsito Intenso,508.0
PED-101155,2026-02-10 06:12:00,Cliente 18,Filial São Paulo,Semipesado,5985.25,929.6,2.0,1.0,Entregue,,211.78
PED-101156,2026-01-11 13:18:00,Cliente 77,Filial São Paulo,Pesado (Tratocaminhão),1882.17,494.1,18.4,17.179861278882967,Entregue,,1115.45
PED-101157,2026-05-19 12:45:00,Cliente 133,Filial Campo Largo,Médio,4409.14,438.9,11.8,11.434435975159369,Entregue,,1038.12
PED-101158,2026-02-14 00:39:00,Cliente 20,Filial Campo Largo,Pesado (Tratocaminhão),1291.68,629.6,16.9,14.924740892544298,Entregue,,508.96
PED-101159,2026-04-18 18:11:00,Cliente 127,Filial São Paulo,Médio,0.0,50.2,30.0,,Cancelado,Avarias no Veículo,2023.13
PED-101160,2026-03-13 07:52:00,Cliente 75,Filial Curitiba - HQ,Leve (VUC),0.0,381.9,4.1,,Cancelado,Cancelado pelo Cliente,2977.34
PED-101161,2026-04-19 11:47:00,Cliente 62,Filial Curitiba - HQ,Semipesado,2810.89,207.8,2.0,1.0,Entregue,,2722.59
PED-101162,2026-02-14 06:27:00,Cliente 32,Filial Curitiba - HQ,Médio,5097.31,175.0,21.5,19.950269577813415,Entregue,,907.98
PED-101163,2026-01-08 13:22:00,Cliente 28,Filial Curitiba - HQ,Semipesado,2213.46,411.4,38.3,36.960248359529146,Entregue,,2355.95
PED-101164,2026-06-07 12:46:00,Cliente 74,Filial Campo Largo,Médio,5548.45,964.7,2.4,1.0,Entregue,,2823.22
PED-101165,2026-03-25 17:17:00,Cliente 81,Filial Campo Largo,Médio,3017.13,249.3,40.9,39.86346427045229,Entregue,,2737.82
PED-101166,2026-03-09 00:35:00,Cliente 22,Filial Curitiba - HQ,Leve (VUC),0.0,642.4,19.0,,Cancelado,Avarias no Veículo,2676.74
PED-101167,2026-03-23 04:18:00,Cliente 96,Filial Paranaguá,Médio,0.0,900.9,6.6,,Cancelado,Erro de Carga,2402.06
PED-101168,2026-06-05 07:19:00,Cliente 122,Filial Paranaguá,Pesado (Tratocaminhão),3033.85,296.8,27.7,26.813380208603213,Entregue,,1020.38
PED-101169,2026-04-23 00:11:00,Cliente 123,Filial Paranaguá,Médio,3747.53,1109.8,45.8,44.399111034178944,Entregue,,433.98
PED-101170,2026-05-02 18:14:00,Cliente 52,Filial São Paulo,Médio,3466.92,1041.1,26.5,37.40826907097629,Atrasado,Problema Mecânico,1565.89
PED-101171,2026-02-10 06:01:00,Cliente 78,Filial Curitiba - HQ,Médio,3531.66,308.9,33.3,33.9386857779055,Entregue,,353.42
PED-101172,2026-01-29 08:09:00,Cliente 70,Filial São Paulo,Leve (VUC),0.0,1187.7,39.4,,Cancelado,Cancelado pelo Cliente,2995.73
PED-101173,2026-02-20 10:12:00,Cliente 137,Filial Campo Largo,Semipesado,7421.62,806.3,38.6,38.00809087354732,Entregue,,1203.27
PED-101174,2026-01-10 13:17:00,Cliente 21,Filial Campo Largo,Semipesado,1852.1,350.5,4.4,2.1158510459042716,Entregue,,2883.35
PED-101175,2026-02-20 21:08:00,Cliente 64,Filial Paranaguá,Leve (VUC),5880.65,820.4,35.8,35.87221935452561,Entregue,,2364.74
PED-101176,2026-05-01 06:27:00,Cliente 76,Filial Paranaguá,Pesado (Tratocaminhão),4362.52,802.8,45.6,44.600327997749396,Entregue,,1351.61
PED-101177,2026-01-03 19:05:00,Cliente 61,Filial Campo Largo,Pesado (Tratocaminhão),3395.4,731.4,33.9,31.20146234608421,Entregue,,531.27
PED-101178,2026-06-04 20:01:00,Cliente 95,Filial Paranaguá,Leve (VUC),4934.7,856.9,40.3,40.65498070606595,Entregue,,864.14
PED-101179,2026-04-03 05:02:00,Cliente 40,Filial Paranaguá,Semipesado,6474.72,329.3,23.8,24.781422053981398,Entregue,,2084.52
PED-101180,2026-05-24 07:01:00,Cliente 4,Filial Campo Largo,Pesado (Tratocaminhão),3766.47,1175.0,16.0,15.93910573622997,Entregue,,2523.82
PED-101181,2026-03-22 08:11:00,Cliente 31,Filial São Paulo,Leve (VUC),6553.61,1030.9,32.8,30.110754560338364,Entregue,,2942.43
PED-101182,2026-03-06 22:44:00,Cliente 69,Filial Paranaguá,Semipesado,1156.59,897.4,24.1,26.976244736035056,Atrasado,Trânsito Intenso,570.05
PED-101183,2026-04-11 20:48:00,Cliente 70,Filial São Paulo,Pesado (Tratocaminhão),5071.59,41.3,43.1,48.96486696603445,Atrasado,Atraso no Carregamento,636.65
PED-101184,2026-05-07 22:23:00,Cliente 5,Filial Paranaguá,Pesado (Tratocaminhão),0.0,712.6,46.8,,Cancelado,Avarias no Veículo,318.83
PED-101185,2026-02-07 20:53:00,Cliente 115,Filial Curitiba - HQ,Leve (VUC),3207.01,850.7,39.5,37.939718671104885,Entregue,,929.02
PED-101186,2026-04-17 17:35:00,Cliente 91,Filial São Paulo,Semipesado,4497.14,1026.4,47.7,46.281038174418505,Entregue,,2498.99
PED-101187,2026-04-09 12:54:00,Cliente 8,Filial São Paulo,Pesado (Tratocaminhão),3859.42,1135.9,17.4,14.767735358064105,Entregue,,755.12
PED-101188,2026-03-14 20:37:00,Cliente 9,Filial Paranaguá,Leve (VUC),3172.46,1099.9,43.1,44.03643953684512,Entregue,,1734.02
PED-101189,2026-05-02 11:33:00,Cliente 15,Filial São Paulo,Pesado (Tratocaminhão),2658.26,493.2,16.5,17.227850756626225,Entregue,,1449.94
PED-101190,2026-02-01 02:02:00,Cliente 105,Filial Curitiba - HQ,Semipesado,0.0,1076.8,6.5,,Cancelado,Avarias no Veículo,1112.31
PED-101191,2026-06-05 11:14:00,Cliente 7,Filial Campo Largo,Médio,4039.06,10.9,30.2,36.06417711924954,Atrasado,Trânsito Intenso,1931.37
PED-101192,2026-02-10 22:39:00,Cliente 72,Filial Curitiba - HQ,Pesado (Tratocaminhão),2763.16,428.3,22.4,34.26522395322542,Atrasado,Atraso no Carregamento,1606.51
PED-101193,2026-03-16 15:31:00,Cliente 115,Filial Campo Largo,Semipesado,1934.73,145.5,44.3,43.041517377250734,Entregue,,1137.34
PED-101194,2026-02-26 21:35:00,Cliente 15,Filial Curitiba - HQ,Pesado (Tratocaminhão),5921.28,1060.9,24.1,21.67185187103077,Entregue,,2128.78
PED-101195,2026-05-04 00:23:00,Cliente 83,Filial Curitiba - HQ,Médio,6098.0,1114.3,44.6,45.28718480049095,Entregue,,983.91
PED-101196,2026-02-03 23:27:00,Cliente 39,Filial São Paulo,Médio,1996.52,314.7,4.7,2.2763921463184262,Entregue,,2000.91
PED-101197,2026-01-07 03:36:00,Cliente 134,Filial Curitiba - HQ,Pesado (Tratocaminhão),2331.54,447.1,40.0,40.209147392921366,Entregue,,2880.29
PED-101198,2026-02-25 00:00:00,Cliente 57,Filial Paranaguá,Leve (VUC),2174.0,1180.8,36.7,36.249781217239516,Entregue,,2241.07
PED-101199,2026-02-16 19:18:00,Cliente 92,Filial Paranaguá,Pesado (Tratocaminhão),6691.99,683.6,34.8,34.520453460964575,Entregue,,1371.52
PED-101200,2026-06-06 09:59:00,Cliente 81,Filial Paranaguá,Semipesado,5918.91,601.5,17.7,17.350873889148474,Entregue,,2293.17
PED-101201,2026-05-26 02:42:00,Cliente 147,Filial Paranaguá,Leve (VUC),1022.01,605.5,37.8,35.125275592571235,Entregue,,2465.88
PED-101202,2026-05-06 10:48:00,Cliente 127,Filial São Paulo,Semipesado,6328.66,838.5,23.7,30.11593722513691,Atrasado,Endereço Não Encontrado,1112.35
PED-101203,2026-04-23 05:04:00,Cliente 75,Filial Paranaguá,Semipesado,757.96,1145.9,34.6,39.544020031965935,Atrasado,Atraso no Carregamento,2174.37
PED-101204,2026-05-16 01:47:00,Cliente 79,Filial Curitiba - HQ,Leve (VUC),2272.4,446.3,27.0,25.358535899546318,Entregue,,1416.31
PED-101205,2026-04-26 23:11:00,Cliente 10,Filial Paranaguá,Médio,6932.94,215.5,8.4,6.291178773358551,Entregue,,2491.86
PED-101206,2026-03-06 03:48:00,Cliente 107,Filial São Paulo,Semipesado,0.0,230.2,4.0,,Cancelado,Avarias no Veículo,1027.06
PED-101207,2026-04-19 17:04:00,Cliente 87,Filial Campo Largo,Pesado (Tratocaminhão),5970.04,34.2,18.2,15.492744457279521,Entregue,,2825.73
PED-101208,2026-06-07 23:23:00,Cliente 67,Filial Curitiba - HQ,Médio,3702.83,670.9,44.8,42.07996919750307,Entregue,,1809.4
PED-101209,2026-03-08 10:44:00,Cliente 62,Filial Curitiba - HQ,Médio,2749.9,1115.6,25.9,23.875527026539103,Entregue,,1189.25
PED-101210,2026-01-04 13:53:00,Cliente 131,Filial São Paulo,Leve (VUC),6670.82,858.6,38.7,37.62797394410175,Entregue,,1374.24
PED-101211,2026-04-17 09:50:00,Cliente 146,Filial Campo Largo,Pesado (Tratocaminhão),5099.52,1191.6,28.1,28.633553439743665,Entregue,,1173.84
PED-101212,2026-02-19 05:58:00,Cliente 107,Filial Paranaguá,Pesado (Tratocaminhão),2568.56,1092.3,46.0,44.16820066021444,Entregue,,609.49
PED-101213,2026-05-05 14:52:00,Cliente 148,Filial Campo Largo,Médio,0.0,595.3,18.4,,Cancelado,Avarias no Veículo,391.78
PED-101214,2026-01-30 09:36:00,Cliente 93,Filial Curitiba - HQ,Semipesado,6670.5,589.0,3.7,4.0889766081559165,Entregue,,1100.98
PED-101215,2026-05-02 04:41:00,Cliente 86,Filial Curitiba - HQ,Semipesado,6824.19,757.7,37.7,35.68434595519706,Entregue,,1484.33
PED-101216,2026-05-04 04:34:00,Cliente 121,Filial Curitiba - HQ,Pesado (Tratocaminhão),5115.11,142.0,34.2,34.339229070638446,Entregue,,1213.09
PED-101217,2026-03-28 05:03:00,Cliente 79,Filial Campo Largo,Médio,0.0,733.1,25.8,,Cancelado,Cancelado pelo Cliente,238.97
PED-101218,2026-01-18 08:48:00,Cliente 10,Filial Paranaguá,Médio,775.08,562.2,16.3,14.462836233637937,Entregue,,1821.22
PED-101219,2026-01-29 12:58:00,Cliente 149,Filial Curitiba - HQ,Médio,4732.2,774.9,9.8,20.53928874731844,Atrasado,Atraso no Carregamento,605.49
PED-101220,2026-05-06 19:16:00,Cliente 29,Filial São Paulo,Leve (VUC),5322.95,682.6,23.7,21.63497125616008,Entregue,,790.81
PED-101221,2026-04-19 15:21:00,Cliente 96,Filial Paranaguá,Pesado (Tratocaminhão),642.64,379.4,32.3,29.703621006932966,Entregue,,538.1
PED-101222,2026-03-09 04:36:00,Cliente 10,Filial Curitiba - HQ,Pesado (Tratocaminhão),6407.01,733.2,28.2,28.993530498946928,Entregue,,1657.21
PED-101223,2026-02-18 12:33:00,Cliente 13,Filial Paranaguá,Semipesado,6998.0,445.6,21.6,20.233504774158863,Entregue,,466.45
PED-101224,2026-04-19 21:52:00,Cliente 47,Filial São Paulo,Semipesado,2165.56,241.6,26.4,25.766164120742637,Entregue,,917.8
PED-101225,2026-05-03 22:50:00,Cliente 50,Filial Campo Largo,Pesado (Tratocaminhão),6420.57,813.3,6.1,6.786146434426111,Entregue,,1464.78
PED-101226,2026-05-11 09:33:00,Cliente 132,Filial Curitiba - HQ,Pesado (Tratocaminhão),5158.59,374.6,33.7,31.971076050718825,Entregue,,669.58
PED-101227,2026-06-09 12:50:00,Cliente 116,Filial São Paulo,Semipesado,4564.87,1067.9,35.5,34.050725509330654,Entregue,,1449.48
PED-101228,2026-03-26 13:43:00,Cliente 113,Filial Curitiba - HQ,Pesado (Tratocaminhão),6401.88,247.2,1.5,1.0,Entregue,,1159.66
PED-101229,2026-01-21 11:10:00,Cliente 85,Filial Curitiba - HQ,Semipesado,2499.27,724.2,13.7,11.446018539851822,Entregue,,2609.67
PED-101230,2026-04-13 03:50:00,Cliente 53,Filial Campo Largo,Pesado (Tratocaminhão),6035.99,690.1,5.3,5.152324097560687,Entregue,,2425.73
PED-101231,2026-05-09 23:34:00,Cliente 130,Filial Campo Largo,Leve (VUC),0.0,245.3,47.9,,Cancelado,Avarias no Veículo,2979.99
PED-101232,2026-05-21 14:33:00,Cliente 68,Filial Paranaguá,Leve (VUC),6012.2,533.5,28.9,33.392644395181364,Atrasado,Clima Adverso,1680.95
PED-101233,2026-05-19 03:50:00,Cliente 79,Filial São Paulo,Médio,0.0,813.9,22.9,,Cancelado,Avarias no Veículo,1811.11
PED-101234,2026-01-17 02:59:00,Cliente 57,Filial São Paulo,Pesado (Tratocaminhão),0.0,389.0,22.8,,Cancelado,Avarias no Veículo,2850.61
PED-101235,2026-03-23 07:21:00,Cliente 97,Filial Campo Largo,Semipesado,0.0,145.5,46.3,,Cancelado,Cancelado pelo Cliente,1318.86
PED-101236,2026-06-01 18:36:00,Cliente 135,Filial Curitiba - HQ,Pesado (Tratocaminhão),2134.45,742.1,32.0,31.640075821247468,Entregue,,1755.91
PED-101237,2026-03-26 07:27:00,Cliente 147,Filial Paranaguá,Pesado (Tratocaminhão),1203.72,276.7,8.9,7.045167094073289,Entregue,,1261.44
PED-101238,2026-01-05 16:36:00,Cliente 63,Filial Campo Largo,Médio,1272.01,821.0,22.1,20.08391949485647,Entregue,,1728.41
PED-101239,2026-04-28 18:26:00,Cliente 65,Filial Paranaguá,Semipesado,5960.5,1009.0,37.4,36.3838763227745,Entregue,,426.15
PED-101240,2026-04-27 01:10:00,Cliente 39,Filial Paranaguá,Pesado (Tratocaminhão),6669.78,156.8,20.9,21.385130775476597,Entregue,,2394.62
